id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,is_default,is_fully_paid,income_category,loan_to_income_ratio,credit_age_years,credit_age_category,risk_category,issue_year,issue_month,issue_quarter,issue_season,int_rate_category
68496948,19100.0,, 60 months,10.78,413.19,B,B4,ADMINISTRATOR,10+ years,MORTGAGE,115000.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,PA,14.35,0.0,1999-03-01,,8.0,0.0,18726.0,44.7,22.0,w,8214.81,8214.81,15672.62,15672.62,10885.19,4787.43,2019-02-01,,2019-04-01,2019-03-01,0,0,Élevé,0.1660869565217391,16.752908966461327,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68396786,15000.0,, 36 months,10.78,489.52,B,B4,SALES MANAGER,3 years,OWN,85000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,IN,10.14,0.0,2009-09-01,,16.0,0.0,8768.0,44.7,21.0,w,0.0,0.0,17005.468748056002,17005.47,15000.0,2005.47,2017-08-01,,,2019-03-01,0,0,Moyen,0.1764705882352941,6.247775496235455,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
68606972,30000.0,, 60 months,18.49,769.83,D,D5,SALES,2 years,MORTGAGE,85000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,NJ,35.93,0.0,2003-10-01,,21.0,1.0,12381.0,49.9,49.0,w,14271.65,14271.65,29176.5,29176.5,15728.35,13448.15,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.3529411764705882,12.16700889801506,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68596708,15000.0,, 36 months,9.8,482.61,B,B3,MAINTENANCE,10+ years,RENT,60000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,OH,25.56,0.0,1977-12-01,,19.0,0.0,15448.0,25.5,53.0,w,0.0,0.0,15133.97,15133.97,15000.0,133.97,2016-02-01,,,2018-01-01,0,0,Faible,0.25,37.99863107460644,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68476642,3500.0,, 36 months,13.99,119.61,C,C4,ELECTRICAL CONSTRUCTION APPRENTICE,10+ years,RENT,105000.0,Verified,2015-12-01,Fully Paid,other,Other,CA,17.65,0.0,1986-06-01,,9.0,0.0,22712.0,78.9,19.0,f,0.0,0.0,4280.272129314199,4280.27,3500.0,780.27,2019-01-01,,,2019-01-01,0,0,Élevé,0.0333333333333333,29.50034223134839,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68616825,20000.0,, 36 months,9.17,637.58,B,B2,TEACHER,2 years,RENT,130000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NY,12.77,0.0,2011-10-01,,8.0,0.0,12187.0,36.5,13.0,w,0.0,0.0,22865.0298045364,22865.03,20000.0,2833.15,2018-07-01,,,2019-02-01,0,0,Élevé,0.1538461538461538,4.167008898015058,2-5 ans,Risque modéré,2015,12,4,Hiver,5-10%
68526740,10000.0,, 60 months,13.44,229.79,C,C3,MECHANIC,7 years,RENT,30160.0,Not Verified,2015-12-01,Current,credit_card,Credit card refinancing,IL,29.45,0.0,2009-10-01,,5.0,0.0,10477.0,95.2,5.0,w,4458.7,4458.7,8713.35,8713.35,5541.3,3172.05,2019-02-01,,2019-04-01,2019-03-01,0,0,Faible,0.3315649867374005,6.165639972621492,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68426716,35000.0,, 60 months,18.49,898.13,D,D5,IT SUPERVISOR,9 years,MORTGAGE,132500.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,14.48,0.0,2003-07-01,,16.0,0.0,27946.0,83.9,25.0,w,0.0,0.0,47716.4594869202,47716.46,35000.0,12716.46,2018-05-01,,,2018-05-01,0,0,Élevé,0.2641509433962264,12.41889117043121,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68376710,16000.0,, 60 months,14.85,379.39,C,C5,DISTRICT SALES LEADER,10+ years,RENT,90000.0,Not Verified,2015-12-01,Late (31-120 days),credit_card,Credit card refinancing,CA,16.65,0.0,2002-05-01,,13.0,1.0,10159.0,51.8,20.0,w,7693.94,7693.94,14157.37,14157.37,8306.06,5756.46,2019-03-01,,2019-04-01,2019-03-01,0,0,Moyen,0.1777777777777777,13.585215605749486,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68587530,2000.0,, 36 months,11.99,66.42,C,C1,FINANCIAL MANAGER,10+ years,MORTGAGE,180000.0,Not Verified,2015-12-01,Fully Paid,other,Other,IL,12.66,0.0,1984-05-01,,10.0,0.0,4016.0,75.8,32.0,w,0.0,0.0,2378.02461974,2378.02,2000.0,378.02,2018-07-01,,,2019-03-01,0,0,Élevé,0.0111111111111111,31.58384668035592,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68476592,12000.0,, 36 months,9.8,386.09,B,B3,CERTIFIED LEAD SAMSUNG EXPERIENCE CONSUL,2 years,RENT,39500.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TX,25.43,0.0,2003-08-01,,9.0,0.0,9332.0,65.7,10.0,w,0.0,0.0,13882.511709869,13882.51,12000.0,1882.51,2019-01-01,,,2018-12-01,0,0,Faible,0.3037974683544304,12.334017796030116,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68476512,8000.0,, 36 months,6.99,246.99,A,A3,REGISTERED NURSE,1 year,MORTGAGE,80000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,PA,18.92,0.0,2004-04-01,,17.0,0.0,5387.0,36.2,25.0,w,0.0,0.0,8213.49,8213.49,8000.0,213.49,2016-06-01,,,2019-03-01,0,0,Moyen,0.1,11.665982203969884,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68537368,10000.0,, 36 months,9.8,321.74,B,B3,QUALITY ASSURANCE WINGS,10+ years,MORTGAGE,92000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,WA,10.55,1.0,1996-08-01,,8.0,0.0,9560.0,54.6,27.0,w,0.0,0.0,6796.55,6796.55,4906.57,1192.88,2017-08-01,,,2018-01-01,0,0,Moyen,0.108695652173913,19.33196440793977,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68376880,25000.0,, 60 months,7.91,505.84,A,A5,EXECUTIVE ADMIN,10+ years,RENT,76500.0,Not Verified,2015-12-01,Current,credit_card,Credit card refinancing,MN,15.65,0.0,2002-01-01,,8.0,0.0,33834.0,62.5,21.0,w,10327.22,10327.22,19276.84,19276.84,14672.78,4604.06,2019-03-01,,2019-04-01,2019-03-01,0,0,Moyen,0.326797385620915,13.91375770020534,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68366911,35000.0,, 36 months,13.99,1196.05,C,C4,EXECUTIVE DIRECTOR,10+ years,RENT,100000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,19.43,6.0,1986-01-01,,12.0,0.0,31610.0,80.6,22.0,w,0.0,0.0,42873.7666581155,42873.77,35000.0,7873.77,2019-01-01,,,2018-12-01,0,0,Moyen,0.35,29.913757700205338,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68547485,25600.0,, 60 months,7.91,517.98,A,A5,LAWYER,3 years,OWN,150000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,10.88,0.0,2005-02-01,,10.0,0.0,15837.0,31.9,39.0,w,0.0,0.0,27785.3515648328,27785.35,25600.0,2185.35,2018-03-01,,,2018-03-01,0,0,Élevé,0.1706666666666666,10.82819986310746,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68606926,4325.0,, 36 months,11.99,143.64,C,C1,ACCOUNT MANAGER,10+ years,OWN,90000.0,Not Verified,2015-12-01,Fully Paid,major_purchase,Major purchase,VA,16.96,1.0,1997-08-01,,17.0,1.0,15676.0,37.8,23.0,w,0.0,0.0,5163.4624357640005,5163.46,4325.0,838.46,2019-01-01,,,2019-02-01,0,0,Moyen,0.0480555555555555,18.33264887063655,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68339758,6000.0,, 36 months,6.99,185.24,A,A3,TEACHER,10+ years,OWN,48000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Debt consolidation,FL,33.78,0.0,1983-04-01,,18.0,0.0,7204.0,26.6,30.0,w,0.0,0.0,6662.626347429,6662.63,6000.0,662.63,2019-01-01,,,2019-01-01,0,0,Faible,0.125,32.668035592060235,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68366819,18200.0,, 60 months,15.77,440.37,D,D1,ACCOUNTING SUPERVISOR,8 years,RENT,65000.0,Not Verified,2015-12-01,Charged Off,credit_card,Credit card refinancing,GA,29.28,0.0,2004-02-01,,27.0,1.0,7411.0,59.8,38.0,w,0.0,0.0,4832.53,4832.53,1465.09,1617.5,2016-08-01,,,2017-02-01,0,0,Moyen,0.28,11.83025325119781,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68386935,10000.0,, 36 months,6.99,308.73,A,A3,MASTER CARPENTER,3 years,RENT,54000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MN,19.38,0.0,2000-09-01,,11.0,0.0,13447.0,65.3,18.0,w,0.0,0.0,11104.38032606,11104.38,10000.0,1104.38,2019-01-01,,,2019-03-01,0,0,Faible,0.1851851851851851,15.247091033538672,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
67839460,30000.0,, 60 months,13.44,689.37,C,C3,LEGAL SECRETARY,5 years,MORTGAGE,81000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MD,12.03,3.0,1989-05-01,,12.0,0.0,18471.0,52.5,18.0,w,0.0,0.0,39247.170358363,39247.17,30000.0,9247.17,2019-01-01,,,2019-01-01,0,0,Moyen,0.3703703703703703,26.584531143052704,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68496969,13200.0,, 36 months,5.32,397.52,A,A1,"DIRECTOR, ACCOUNTING & FINANCE",2 years,MORTGAGE,150000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,TX,15.45,0.0,1996-07-01,,14.0,0.0,42605.0,27.7,30.0,w,0.0,0.0,13606.39,13606.39,13200.0,406.39,2016-08-01,,,2019-03-01,0,0,Élevé,0.088,19.416837782340863,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68366976,10000.0,, 36 months,6.99,308.73,A,A3,SALES,5 years,RENT,220000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,IL,4.76,0.0,2003-11-01,,8.0,1.0,6666.0,47.6,14.0,w,0.0,0.0,10205.53,10205.53,10000.0,205.53,2016-04-01,,,2019-03-01,0,0,Très élevé,0.0454545454545454,12.082135523613964,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68547425,3000.0,, 36 months,11.48,98.9,B,B5,O&M SPECIALIST III,5 years,MORTGAGE,75000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,22.82,1.0,2004-04-01,,13.0,0.0,11907.0,56.4,25.0,w,0.0,0.0,3555.9102230459,3555.91,3000.0,555.91,2019-02-01,,,2019-01-01,0,0,Moyen,0.04,11.665982203969884,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68537517,20000.0,, 36 months,9.8,643.47,B,B3,DIRECTOR,10+ years,OWN,96000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,FL,19.04,0.0,1996-03-01,,9.0,0.0,8516.0,37.8,14.0,w,0.0,0.0,21436.7033019478,21436.7,20000.0,1436.7,2017-02-01,,,2019-03-01,0,0,Moyen,0.2083333333333333,19.750855578370977,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68596759,13875.0,, 60 months,11.99,308.58,C,C1,PURCHASING AGENT,10+ years,MORTGAGE,32500.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,LA,23.53,0.0,2001-03-01,,7.0,0.0,10580.0,81.4,15.0,w,0.0,0.0,16015.8821326678,16015.88,13875.0,2140.88,2017-06-01,,,2019-03-01,0,0,Faible,0.4269230769230769,14.75154004106776,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68396899,18000.0,, 36 months,6.49,551.61,A,A2,DISPATCHER,10+ years,MORTGAGE,76000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,14.4,1.0,1994-11-01,,20.0,0.0,19182.0,26.9,41.0,w,0.0,0.0,19746.7449744444,19746.74,18000.0,1746.74,2018-05-01,,,2018-12-01,0,0,Moyen,0.2368421052631578,21.08145106091718,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68445368,15225.0,, 36 months,8.49,480.55,B,B1,TEACHER,3 years,OWN,40000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,AL,21.21,0.0,1999-05-01,,12.0,1.0,5278.0,31.0,30.0,w,0.0,0.0,13554.23,13554.23,11046.2,1910.7,2018-04-01,,,2018-09-01,0,0,Faible,0.380625,16.58590006844627,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68537434,16000.0,, 60 months,11.48,351.73,B,B5,SR SALES EXECUTIVE,6 years,RENT,65000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,FL,21.16,0.0,2001-02-01,,13.0,1.0,12669.0,53.9,18.0,w,0.0,0.0,7046.98,7046.98,3188.01,2112.17,2017-04-01,,,2017-10-01,0,0,Moyen,0.2461538461538461,14.82819986310746,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68426691,21000.0,, 60 months,9.8,444.13,B,B3,MANAGER,7 years,RENT,125000.0,Not Verified,2015-12-01,Charged Off,other,Other,CA,6.2,0.0,2003-05-01,,16.0,0.0,4994.0,3.2,21.0,w,0.0,0.0,859.68,859.68,547.49,312.19,2016-03-01,,,2019-03-01,0,0,Élevé,0.168,12.58590006844627,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
67195202,13000.0,, 60 months,16.59,320.23,D,D2,SR. BUSINESS SPECIALIST,< 1 year,RENT,40000.0,Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,HI,16.74,0.0,2000-09-01,,6.0,0.0,18114.0,100.6,17.0,w,0.0,0.0,2619.13,2619.13,872.71,1018.72,2016-07-01,,,2017-10-01,0,0,Faible,0.325,15.247091033538672,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68396815,20000.0,, 36 months,7.91,625.9,A,A5,COMMUNITY MANAGER,5 years,OWN,120000.0,Not Verified,2015-12-01,Fully Paid,major_purchase,Major purchase,CA,4.99,3.0,1987-09-01,,19.0,0.0,1801.0,2.5,31.0,w,0.0,0.0,21670.829495247,21670.83,20000.0,1670.83,2017-04-01,,,2018-10-01,0,0,Élevé,0.1666666666666666,28.249144421629023,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68426793,31075.0,, 36 months,7.49,966.49,A,A4,LIEUTENANT,10+ years,RENT,70000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,GA,17.18,0.0,1991-04-01,,10.0,0.0,31640.0,48.6,28.0,w,0.0,0.0,32165.83,32165.83,31075.0,1090.83,2016-07-01,,,2016-07-01,0,0,Moyen,0.4439285714285714,24.66803559206023,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68486834,18000.0,, 36 months,6.99,555.71,A,A3,OWNER,10+ years,OWN,120000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,CO,14.88,1.0,1983-11-01,,7.0,0.0,41266.0,63.5,13.0,w,0.0,0.0,19994.4730534868,19994.47,18000.0,1994.47,2019-01-01,,,2019-01-01,0,0,Élevé,0.15,32.082135523613964,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68566787,5000.0,, 36 months,9.17,159.4,B,B2,TEACHER,10+ years,MORTGAGE,74967.0,Verified,2015-12-01,Fully Paid,other,Other,WY,33.39,0.0,1998-10-01,,9.0,1.0,8770.0,58.5,35.0,w,0.0,0.0,5089.72,5089.72,5000.0,89.72,2016-03-01,,,2019-03-01,0,0,Moyen,0.0666960129123481,17.166324435318277,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68506699,4675.0,, 36 months,17.27,167.31,D,D3,SALES ASSOCIATE,< 1 year,MORTGAGE,13000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MI,34.07,1.0,1996-11-01,,6.0,0.0,3394.0,44.1,23.0,w,0.0,0.0,6016.222963226801,6016.22,4675.0,1341.22,2019-01-01,,,2018-12-01,0,0,Très faible,0.3596153846153846,19.08008213552361,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68102209,6000.0,, 36 months,9.8,193.05,B,B3,AUTOMATION ENGINEER,4 years,MORTGAGE,85140.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,14.42,0.0,2012-03-01,,11.0,0.0,11210.0,57.5,12.0,w,0.0,0.0,6314.02,6314.02,6000.0,314.02,2016-07-01,,,2019-03-01,0,0,Moyen,0.0704721634954193,3.7508555783709783,2-5 ans,Risque modéré,2015,12,4,Hiver,5-10%
68486386,12000.0,, 60 months,12.88,272.31,C,C2,GENERAL / SALES MANAGER,10+ years,MORTGAGE,90000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,12.62,0.0,2002-04-01,,11.0,1.0,8275.0,30.6,30.0,w,0.0,0.0,14494.3319830603,14494.33,12000.0,2494.33,2017-11-01,,,2019-03-01,0,0,Moyen,0.1333333333333333,13.66735112936345,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68072419,13000.0,, 60 months,13.99,302.42,C,C4,TECHNICIAN,10+ years,RENT,115000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,AZ,9.9,0.0,2001-08-01,,9.0,0.0,16440.0,45.2,21.0,w,0.0,0.0,15764.0276482987,15764.03,13000.0,2733.79,2017-10-01,,,2019-03-01,0,0,Élevé,0.1130434782608695,14.33264887063655,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68366904,1800.0,, 36 months,11.48,59.34,B,B5,BENEFITS CONSULTANT,10+ years,RENT,50000.0,Not Verified,2015-12-01,Fully Paid,other,Other,NY,20.38,0.0,2002-01-01,,9.0,0.0,10140.0,95.7,15.0,w,0.0,0.0,2129.5611513634,2129.56,1800.0,329.56,2018-09-01,,,2019-03-01,0,0,Faible,0.036,13.91375770020534,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68566711,4475.0,, 36 months,16.59,158.64,D,D2,RPH,10+ years,RENT,114000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TN,8.36,4.0,2000-07-01,,5.0,1.0,5153.0,44.0,40.0,w,0.0,0.0,5700.467574165,5700.47,4475.0,1225.47,2019-01-01,,,2019-02-01,0,0,Élevé,0.0392543859649122,15.416837782340862,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68426707,14400.0,, 36 months,6.49,441.29,A,A2,SALES ENGINEER,8 years,MORTGAGE,70000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NC,16.32,0.0,2003-07-01,,21.0,0.0,14446.0,74.8,26.0,w,0.0,0.0,15833.0576854926,15833.06,14400.0,1433.06,2018-08-01,,,2019-01-01,0,0,Moyen,0.2057142857142857,12.41889117043121,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68386931,5875.0,, 36 months,7.91,183.86,A,A5,PURCHASING ASSISTANT,5 years,RENT,70000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,9.53,0.0,2002-11-01,,9.0,1.0,5814.0,45.1,18.0,w,0.0,0.0,6419.006588288199,6419.01,5875.0,544.01,2017-08-01,,,2017-12-01,0,0,Moyen,0.0839285714285714,13.08145106091718,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68595206,20000.0,, 36 months,17.97,722.75,D,D4,NURSE MANAGER,7 years,MORTGAGE,180000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,25.1,0.0,1989-04-01,,13.0,0.0,59126.0,92.1,30.0,w,0.0,0.0,23123.77223894,23123.77,20000.0,3123.77,2016-12-01,,,2019-03-01,0,0,Élevé,0.1111111111111111,26.666666666666668,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68476510,10000.0,, 36 months,6.99,308.73,A,A3,SENIOR ELECTRICAL ENGINEER,5 years,MORTGAGE,115000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,RI,23.26,0.0,2002-06-01,,17.0,0.0,25824.0,72.9,39.0,w,0.0,0.0,10623.2340467852,10623.23,10000.0,623.23,2017-01-01,,,2018-11-01,0,0,Élevé,0.0869565217391304,13.500342231348393,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68537519,34100.0,, 60 months,12.88,773.79,C,C2,RN,8 years,MORTGAGE,92892.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,GA,29.14,0.0,1994-11-01,,13.0,0.0,21449.0,65.2,39.0,w,0.0,0.0,44265.422621905,44265.42,34100.0,10165.42,2019-02-01,,,2019-01-01,0,0,Moyen,0.3670929681780993,21.08145106091718,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68616891,24000.0,, 36 months,11.48,791.2,B,B5,LECTURER AND CURRICULUM FELLOW,3 years,RENT,56457.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MA,12.37,0.0,2004-12-01,,5.0,0.0,22849.0,86.5,6.0,w,0.0,0.0,28447.1504842126,28447.15,24000.0,4447.15,2018-12-01,,,2019-03-01,0,0,Faible,0.4251022902385886,10.99794661190965,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68426620,30000.0,, 60 months,18.49,769.83,D,D5,DIVISION MANAGER,8 years,MORTGAGE,300000.0,Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,WI,8.62,0.0,2000-08-01,,10.0,2.0,11169.0,94.7,21.0,w,14274.94,14274.94,29176.5,29176.5,15725.06,13451.44,2019-02-01,,2019-04-01,2019-03-01,0,0,Très élevé,0.1,15.331964407939768,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68436822,5200.0,, 36 months,10.78,169.71,B,B4,PRESIDENT,7 years,MORTGAGE,160000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,8.0,1.0,1987-11-01,,6.0,0.0,8211.0,39.7,23.0,w,0.0,0.0,6100.345896211,6100.35,5200.0,900.35,2018-12-01,,,2018-12-01,0,0,Élevé,0.0325,28.082135523613964,20+ ans,Risque modéré,2015,12,4,Hiver,10-15%
68387044,16800.0,, 36 months,11.99,557.93,C,C1,PROJECT COORDINATOR,< 1 year,RENT,50000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CO,5.76,0.0,2005-12-01,,10.0,1.0,6920.0,40.7,30.0,w,0.0,0.0,18977.6133527641,18977.61,16800.0,2177.61,2017-05-01,,,2018-12-01,0,0,Faible,0.336,9.998631074606434,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
67798609,10000.0,, 36 months,11.99,332.1,C,C1,DRIVER,7 years,RENT,40000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NJ,10.95,0.0,2008-02-01,,4.0,0.0,1252.0,27.2,7.0,w,0.0,0.0,11939.2922776938,11939.29,10000.0,1939.29,2019-01-01,,,2019-01-01,0,0,Faible,0.25,7.83025325119781,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68496924,22000.0,, 60 months,17.97,558.3,D,D4,SERVICE TECHNICIAN,10+ years,MORTGAGE,55000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MI,22.34,1.0,2000-07-01,,10.0,0.0,39840.0,74.3,25.0,w,0.0,0.0,30846.8812851785,30846.88,22000.0,8846.88,2018-11-01,,,2019-03-01,0,0,Faible,0.4,15.416837782340862,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68537384,28000.0,, 36 months,5.32,843.22,A,A1,VP MANUFACTURING,10+ years,MORTGAGE,144000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,IL,29.88,0.0,1979-10-01,,16.0,0.0,82471.0,69.0,29.0,w,0.0,0.0,30244.558437581,30244.56,28000.0,2244.56,2018-06-01,,,2019-03-01,0,0,Élevé,0.1944444444444444,36.167008898015055,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68587508,7200.0,, 36 months,6.49,220.65,A,A2,SALES,10+ years,MORTGAGE,60000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,TN,20.68,0.0,2002-09-01,,3.0,0.0,4727.0,67.5,22.0,w,0.0,0.0,7823.333624706999,7823.33,7200.0,623.33,2017-11-01,,,2019-03-01,0,0,Faible,0.12,13.24845995893224,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68596836,18000.0,, 36 months,11.99,597.78,C,C1,CLERK TYPIST II,9 years,RENT,41000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,38.35,0.0,2009-05-01,,12.0,0.0,18982.0,61.8,20.0,w,0.0,0.0,21358.3885143554,21358.39,18000.0,3358.39,2018-07-01,,,2019-03-01,0,0,Faible,0.4390243902439024,6.584531143052704,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68416824,8400.0,, 36 months,7.49,261.26,A,A4,IRON FITTER,1 year,OWN,30000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OK,29.2,0.0,2007-08-01,,9.0,0.0,4008.0,46.0,13.0,w,0.0,0.0,9422.5810139855,9422.58,8400.0,1022.58,2019-01-01,,,2019-01-01,0,0,Très faible,0.28,8.334017796030116,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
67675195,5000.0,, 36 months,14.85,172.96,C,C5,SOCIAL WORKER SUPERVISOR,2 years,RENT,67000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,PA,31.08,0.0,1999-10-01,,18.0,0.0,16036.0,57.6,38.0,w,0.0,0.0,6246.1219765509,6246.12,5000.0,1246.12,2019-02-01,,,2019-02-01,0,0,Moyen,0.0746268656716417,16.16700889801506,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68415540,5000.0,, 36 months,9.8,160.87,B,B3,MAINTENANCE WORKER,10+ years,RENT,55000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,CA,10.93,0.0,2003-07-01,,6.0,0.0,6846.0,58.0,11.0,w,0.0,0.0,3393.01,3393.01,2456.35,593.37,2017-08-01,,,2018-01-01,0,0,Faible,0.0909090909090909,12.41889117043121,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68547382,2400.0,, 36 months,11.48,79.12,B,B5,CHEMICAL OPERATOR,5 years,MORTGAGE,60000.0,Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,NC,24.14,0.0,2007-12-01,,10.0,0.0,13450.0,62.6,22.0,w,0.0,0.0,1749.72,1749.72,1231.38,355.05,2017-09-01,,,2018-03-01,0,0,Faible,0.04,8.0,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
